video_id,author,comment,like_count,published_at,keyword,video_title,cleaning,case_folding,tokenizing,normalisasi,label
pSkuFDZHv44,@Winrarrrvbn,"MODERATOR SAKIT, MODERATOR GAPUNYA PIKIRAN",0,2026-05-17T01:50:21Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,MODERATOR SAKIT MODERATOR GAPUNYA PIKIRAN,moderator sakit moderator gapunya pikiran,"['moderator', 'sakit', 'moderator', 'gapunya', 'pikiran']","['moderator', 'sakit', 'moderator', 'gapunya', 'pikiran']",Non-Toxic
pSkuFDZHv44,@lungxiao3644,GANTI MODERATOR,0,2026-05-17T01:48:22Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,GANTI MODERATOR,ganti moderator,"['ganti', 'moderator']","['ganti', 'moderator']",Non-Toxic
pSkuFDZHv44,@kurniawansusanto9355,"Rivalitas cm di game, itu kalimat cuman buat pro player aja kan, kalo buat superfans tetep, hujat is number 1, apalg netizen konoha",1,2026-05-17T01:46:39Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Rivalitas cm di game itu kalimat cuman buat pro player aja kan kalo buat superfans tetep hujat is number apalg netizen konoha,rivalitas cm di game itu kalimat cuman buat pro player aja kan kalo buat superfans tetep hujat is number apalg netizen konoha,"['rivalitas', 'cm', 'di', 'game', 'itu', 'kalimat', 'cuman', 'buat', 'pro', 'player', 'aja', 'kan', 'kalo', 'buat', 'superfans', 'tetep', 'hujat', 'is', 'number', 'apalg', 'netizen', 'konoha']","['rivalitas', 'cm', 'di', 'game', 'itu', 'kalimat', 'cuman', 'buat', 'pro', 'player', 'saja', 'kan', 'kalau', 'buat', 'superfans', 'tetep', 'hujat', 'is', 'number', 'apalg', 'netizen', 'konoha']",Non-Toxic
pSkuFDZHv44,@herlinapptngn3400,"Respect kelra, Sebenarnya bisa aja dia flight Dan gak main, Tapi Dia tetap berjuang, Semoga Almarhum, Di berikan tempat yang terbaik Ya, turut berduka cita😢.

Edit : respect Nino & teman teman",1,2026-05-17T01:45:59Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Respect kelra Sebenarnya bisa aja dia flight Dan gak main Tapi Dia tetap berjuang Semoga Almarhum Di berikan tempat yang terbaik Ya turut berduka cita Edit respect Nino teman teman,respect kelra sebenarnya bisa aja dia flight dan gak main tapi dia tetap berjuang semoga almarhum di berikan tempat yang terbaik ya turut berduka cita edit respect nino teman teman,"['respect', 'kelra', 'sebenarnya', 'bisa', 'aja', 'dia', 'flight', 'dan', 'gak', 'main', 'tapi', 'dia', 'tetap', 'berjuang', 'semoga', 'almarhum', 'di', 'berikan', 'tempat', 'yang', 'terbaik', 'ya', 'turut', 'berduka', 'cita', 'edit', 'respect', 'nino', 'teman', 'teman']","['respect', 'kelra', 'sebenarnya', 'bisa', 'saja', 'dia', 'flight', 'dan', 'tidak', 'main', 'tapi', 'dia', 'tetap', 'berjuang', 'semoga', 'almarhum', 'di', 'berikan', 'tempat', 'yang', 'terbaik', 'ya', 'turut', 'berduka', 'cita', 'edit', 'respect', 'nino', 'teman', 'teman']",Non-Toxic
pSkuFDZHv44,@Kamenriderevilkagerou,Turut berduka cita atas meninggalnya ayahanda kelra semoga tenang di alam sana,0,2026-05-17T01:43:59Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Turut berduka cita atas meninggalnya ayahanda kelra semoga tenang di alam sana,turut berduka cita atas meninggalnya ayahanda kelra semoga tenang di alam sana,"['turut', 'berduka', 'cita', 'atas', 'meninggalnya', 'ayahanda', 'kelra', 'semoga', 'tenang', 'di', 'alam', 'sana']","['turut', 'berduka', 'cita', 'atas', 'meninggalnya', 'ayahanda', 'kelra', 'semoga', 'tenang', 'di', 'alam', 'sana']",Non-Toxic
pSkuFDZHv44,@BAYCIGMA,L Moderator,0,2026-05-17T01:36:41Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,L Moderator,l moderator,"['l', 'moderator']","['l', 'moderator']",Non-Toxic
pSkuFDZHv44,@Fyan567,moderator magang miris sih sama mpl,4,2026-05-17T01:33:56Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,moderator magang miris sih sama mpl,moderator magang miris sih sama mpl,"['moderator', 'magang', 'miris', 'sih', 'sama', 'mpl']","['moderator', 'magang', 'miris', 'sih', 'sama', 'mpl']",Non-Toxic
pSkuFDZHv44,@DramaKoreaSad,Yg ngatain kelra yatim gw sumpahin dia juga yatim,1,2026-05-17T01:33:35Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Yg ngatain kelra yatim gw sumpahin dia juga yatim,yg ngatain kelra yatim gw sumpahin dia juga yatim,"['yg', 'ngatain', 'kelra', 'yatim', 'gw', 'sumpahin', 'dia', 'juga', 'yatim']","['yang', 'ngatain', 'kelra', 'yatim', 'gue', 'sumpahin', 'dia', 'juga', 'yatim']",Non-Toxic
pSkuFDZHv44,@Kancil5455,Lah malah milih valen,0,2026-05-17T01:27:31Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Lah malah milih valen,lah malah milih valen,"['lah', 'malah', 'milih', 'valen']","['lah', 'malah', 'milih', 'valen']",Non-Toxic
pSkuFDZHv44,@jarzy2435,keepp strong kelraaa😢,0,2026-05-17T01:09:05Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,keepp strong kelraaa,keepp strong kelraaa,"['keepp', 'strong', 'kelraaa']","['keepp', 'strong', 'kelraaa']",Non-Toxic
pSkuFDZHv44,@ZafranNaufal-ye2oq,Menit moderator mabok kapan?,1,2026-05-17T01:07:32Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Menit moderator mabok kapan,menit moderator mabok kapan,"['menit', 'moderator', 'mabok', 'kapan']","['menit', 'moderator', 'mabok', 'kapan']",Non-Toxic
pSkuFDZHv44,@Sholihin-qq5np,"MODERATOR BLOKKK, GA ADA EMPATII LUU😢, ANEHH MENDING GANTI AJA TU MODERATOR ANEHH",1,2026-05-17T00:51:59Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,MODERATOR BLOKKK GA ADA EMPATII LUU ANEHH MENDING GANTI AJA TU MODERATOR ANEHH,moderator blokkk ga ada empatii luu anehh mending ganti aja tu moderator anehh,"['moderator', 'blokkk', 'ga', 'ada', 'empatii', 'luu', 'anehh', 'mending', 'ganti', 'aja', 'tu', 'moderator', 'anehh']","['moderator', 'blokkk', 'tidak', 'ada', 'empatii', 'luu', 'anehh', 'mending', 'ganti', 'saja', 'tu', 'moderator', 'anehh']",Non-Toxic
pSkuFDZHv44,@PierPatrickViEN,"TOLONG GANTI MODERATOR, GW NGETIK ""MODERATOR KINGDOM"" LANGSUNG DI MUTE, DAN ADA JUGA YANG NGATAIN ""YATIM"" ITU GAK DI MUTE TAPI DIBIARIN SUMPAH ITU GAK LUCU. TOLONG BANGET GANTI MODERATOR. REST IN PEACE AYAHANDA KELRA🕊",0,2026-05-17T00:50:19Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,TOLONG GANTI MODERATOR GW NGETIK MODERATOR KINGDOM LANGSUNG DI MUTE DAN ADA JUGA YANG NGATAIN YATIM ITU GAK DI MUTE TAPI DIBIARIN SUMPAH ITU GAK LUCU TOLONG BANGET GANTI MODERATOR REST IN PEACE AYAHANDA KELRA,tolong ganti moderator gw ngetik moderator kingdom langsung di mute dan ada juga yang ngatain yatim itu gak di mute tapi dibiarin sumpah itu gak lucu tolong banget ganti moderator rest in peace ayahanda kelra,"['tolong', 'ganti', 'moderator', 'gw', 'ngetik', 'moderator', 'kingdom', 'langsung', 'di', 'mute', 'dan', 'ada', 'juga', 'yang', 'ngatain', 'yatim', 'itu', 'gak', 'di', 'mute', 'tapi', 'dibiarin', 'sumpah', 'itu', 'gak', 'lucu', 'tolong', 'banget', 'ganti', 'moderator', 'rest', 'in', 'peace', 'ayahanda', 'kelra']","['tolong', 'ganti', 'moderator', 'gue', 'ngetik', 'moderator', 'kingdom', 'langsung', 'di', 'mute', 'dan', 'ada', 'juga', 'yang', 'ngatain', 'yatim', 'itu', 'tidak', 'di', 'mute', 'tapi', 'dibiarin', 'sumpah', 'itu', 'tidak', 'lucu', 'tolong', 'banget', 'ganti', 'moderator', 'rest', 'in', 'peace', 'ayahanda', 'kelra']",Non-Toxic
pSkuFDZHv44,@HadehGituCH,Moderator gak guna satt apala di mute cuma #9 doang satt,1,2026-05-17T00:36:14Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Moderator gak guna satt apala di mute cuma doang satt,moderator gak guna satt apala di mute cuma doang satt,"['moderator', 'gak', 'guna', 'satt', 'apala', 'di', 'mute', 'cuma', 'doang', 'satt']","['moderator', 'tidak', 'guna', 'satt', 'apala', 'di', 'mute', 'cuma', 'doang', 'satt']",Non-Toxic
pSkuFDZHv44,@UgaPriatama-y5v,yang pake baju putih candu,2,2026-05-17T00:35:28Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,yang pake baju putih candu,yang pake baju putih candu,"['yang', 'pake', 'baju', 'putih', 'candu']","['yang', 'pake', 'baju', 'putih', 'candu']",Non-Toxic
pSkuFDZHv44,@Samm_Guardian,Stayy strong kelra💪💪💪,0,2026-05-17T00:34:43Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Stayy strong kelra,stayy strong kelra,"['stayy', 'strong', 'kelra']","['stayy', 'strong', 'kelra']",Non-Toxic
pSkuFDZHv44,@kendrickjordan6867,Bahasa Apa sih kai,0,2026-05-17T00:29:50Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Bahasa Apa sih kai,bahasa apa sih kai,"['bahasa', 'apa', 'sih', 'kai']","['bahasa', 'apa', 'sih', 'kai']",Non-Toxic
pSkuFDZHv44,@IbrannnBran,MODERATOR LU GANTI GOBLOK,1,2026-05-17T00:07:14Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,MODERATOR LU GANTI GOBLOK,moderator lu ganti goblok,"['moderator', 'lu', 'ganti', 'goblok']","['moderator', 'lu', 'ganti', 'goblok']",Toxic
pSkuFDZHv44,@mieayamX2,"mampus dah image kingdom, udah jelek ditambah jelek gara gara mod mpl pro kingdom",0,2026-05-17T00:07:10Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,mampus dah image kingdom udah jelek ditambah jelek gara gara mod mpl pro kingdom,mampus dah image kingdom udah jelek ditambah jelek gara gara mod mpl pro kingdom,"['mampus', 'dah', 'image', 'kingdom', 'udah', 'jelek', 'ditambah', 'jelek', 'gara', 'gara', 'mod', 'mpl', 'pro', 'kingdom']","['mampus', 'sudah', 'image', 'kingdom', 'udah', 'jelek', 'ditambah', 'jelek', 'gara', 'gara', 'mod', 'mpl', 'pro', 'kingdom']",Toxic
pSkuFDZHv44,@dyou889,"Gw sebagai fans Sonic, turut berdukacita KELRA.🥀😊",6,2026-05-16T23:56:33Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Gw sebagai fans Sonic turut berdukacita KELRA,gw sebagai fans sonic turut berdukacita kelra,"['gw', 'sebagai', 'fans', 'sonic', 'turut', 'berdukacita', 'kelra']","['gue', 'sebagai', 'fans', 'sonic', 'turut', 'berdukacita', 'kelra']",Non-Toxic
pSkuFDZHv44,@JBrannx,47:44 meng- apa?,0,2026-05-16T23:53:14Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,meng apa,meng apa,"['meng', 'apa']","['meng', 'apa']",Non-Toxic
pSkuFDZHv44,@lingdz_y9707,WS onic gila parah kuat banget baru kalah 2 kali,0,2026-05-16T23:51:25Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,WS onic gila parah kuat banget baru kalah kali,ws onic gila parah kuat banget baru kalah kali,"['ws', 'onic', 'gila', 'parah', 'kuat', 'banget', 'baru', 'kalah', 'kali']","['ws', 'onic', 'gila', 'parah', 'kuat', 'banget', 'baru', 'kalah', 'kali']",Toxic
pSkuFDZHv44,@azzgaming29,"sesama h4m4, sesama profok kok pada ngamok, lucu nih mana pada nyalahin kingdom lagi😂, kalo gabisa ngaca mending gausah komen, dengan lu bawa kingdom aja lu juga udah ngeprovok, lu kira fans mpl kingdom doang? lu kira tim lain gak punya fans? fans kuning g*blk nya pada gak ketolong semua",0,2026-05-16T23:34:47Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,sesama hm sesama profok kok pada ngamok lucu nih mana pada nyalahin kingdom lagi kalo gabisa ngaca mending gausah komen dengan lu bawa kingdom aja lu juga udah ngeprovok lu kira fans mpl kingdom doang lu kira tim lain gak punya fans fans kuning gblk nya pada gak ketolong semua,sesama hm sesama profok kok pada ngamok lucu nih mana pada nyalahin kingdom lagi kalo gabisa ngaca mending gausah komen dengan lu bawa kingdom aja lu juga udah ngeprovok lu kira fans mpl kingdom doang lu kira tim lain gak punya fans fans kuning gblk nya pada gak ketolong semua,"['sesama', 'hm', 'sesama', 'profok', 'kok', 'pada', 'ngamok', 'lucu', 'nih', 'mana', 'pada', 'nyalahin', 'kingdom', 'lagi', 'kalo', 'gabisa', 'ngaca', 'mending', 'gausah', 'komen', 'dengan', 'lu', 'bawa', 'kingdom', 'aja', 'lu', 'juga', 'udah', 'ngeprovok', 'lu', 'kira', 'fans', 'mpl', 'kingdom', 'doang', 'lu', 'kira', 'tim', 'lain', 'gak', 'punya', 'fans', 'fans', 'kuning', 'gblk', 'nya', 'pada', 'gak', 'ketolong', 'semua']","['sesama', 'hm', 'sesama', 'profok', 'kok', 'pada', 'ngamok', 'lucu', 'nih', 'mana', 'pada', 'nyalahin', 'kingdom', 'lagi', 'kalau', 'gabisa', 'ngaca', 'mending', 'gausah', 'komen', 'dengan', 'lu', 'bawa', 'kingdom', 'saja', 'lu', 'juga', 'udah', 'ngeprovok', 'lu', 'kira', 'fans', 'mpl', 'kingdom', 'doang', 'lu', 'kira', 'tim', 'lain', 'tidak', 'punya', 'fans', 'fans', 'kuning', 'gblk', 'nya', 'pada', 'tidak', 'ketolong', 'semua']",Non-Toxic
pSkuFDZHv44,@Verokite-e4d,Moderator gak kerja komen yang ngatain kelra gak di ban,0,2026-05-16T23:31:30Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Moderator gak kerja komen yang ngatain kelra gak di ban,moderator gak kerja komen yang ngatain kelra gak di ban,"['moderator', 'gak', 'kerja', 'komen', 'yang', 'ngatain', 'kelra', 'gak', 'di', 'ban']","['moderator', 'tidak', 'kerja', 'komen', 'yang', 'ngatain', 'kelra', 'tidak', 'di', 'ban']",Non-Toxic
pSkuFDZHv44,@Arves_T,@rapaa-d3r,0,2026-05-16T23:26:53Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,dr,dr,['dr'],['dari'],Non-Toxic
pSkuFDZHv44,@Pejuang_hidupmu,Pecat moderator,1,2026-05-16T23:13:56Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Pecat moderator,pecat moderator,"['pecat', 'moderator']","['pecat', 'moderator']",Non-Toxic
pSkuFDZHv44,@ntahlah-t8y,"Yang provok parah sii,oke lah lu ga suka timnya atau hatersnya,cuman ya jangan bawa bawa ortu that fucking dumbass",0,2026-05-16T23:12:45Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Yang provok parah siioke lah lu ga suka timnya atau hatersnyacuman ya jangan bawa bawa ortu that fucking dumbass,yang provok parah siioke lah lu ga suka timnya atau hatersnyacuman ya jangan bawa bawa ortu that fucking dumbass,"['yang', 'provok', 'parah', 'siioke', 'lah', 'lu', 'ga', 'suka', 'timnya', 'atau', 'hatersnyacuman', 'ya', 'jangan', 'bawa', 'bawa', 'ortu', 'that', 'fucking', 'dumbass']","['yang', 'provok', 'parah', 'siioke', 'lah', 'lu', 'tidak', 'suka', 'timnya', 'atau', 'hatersnyacuman', 'ya', 'jangan', 'bawa', 'bawa', 'ortu', 'that', 'fucking', 'dumbass']",Toxic
pSkuFDZHv44,@FarisMuqri-w2c,SEMANGAT KELRA SALAM DARI FANS SRG,2,2026-05-16T23:02:20Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,SEMANGAT KELRA SALAM DARI FANS SRG,semangat kelra salam dari fans srg,"['semangat', 'kelra', 'salam', 'dari', 'fans', 'srg']","['semangat', 'kelra', 'salam', 'dari', 'fans', 'srg']",Non-Toxic
pSkuFDZHv44,@nenerdvinzalo,saran matiin komen.,0,2026-05-16T23:01:58Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,saran matiin komen,saran matiin komen,"['saran', 'matiin', 'komen']","['saran', 'matiin', 'komen']",Non-Toxic
pSkuFDZHv44,@Abdadmajid,MPL TOLONG BANGET GANTI TU MODERATOR HAMA,1,2026-05-16T22:58:46Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,MPL TOLONG BANGET GANTI TU MODERATOR HAMA,mpl tolong banget ganti tu moderator hama,"['mpl', 'tolong', 'banget', 'ganti', 'tu', 'moderator', 'hama']","['mpl', 'tolong', 'banget', 'ganti', 'tu', 'moderator', 'hama']",Non-Toxic
pSkuFDZHv44,@Friz_sukasawit,"Moderator:Tim lain di hina hina di hujat  hujat moderator tetap diam tetapi saat rrq di hujat,saya sampaikan akan saya lawan🔥🔥",0,2026-05-16T22:58:11Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,ModeratorTim lain di hina hina di hujat hujat moderator tetap diam tetapi saat rrq di hujatsaya sampaikan akan saya lawan,moderatortim lain di hina hina di hujat hujat moderator tetap diam tetapi saat rrq di hujatsaya sampaikan akan saya lawan,"['moderatortim', 'lain', 'di', 'hina', 'hina', 'di', 'hujat', 'hujat', 'moderator', 'tetap', 'diam', 'tetapi', 'saat', 'rrq', 'di', 'hujatsaya', 'sampaikan', 'akan', 'saya', 'lawan']","['moderatortim', 'lain', 'di', 'hina', 'hina', 'di', 'hujat', 'hujat', 'moderator', 'tetap', 'diam', 'tetapi', 'saat', 'rrq', 'di', 'hujatsaya', 'sampaikan', 'akan', 'saya', 'lawan']",Non-Toxic
pSkuFDZHv44,@Abdadmajid,#GANTIMODERATORHAMA,0,2026-05-16T22:50:39Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,,,[],[],Non-Toxic
pSkuFDZHv44,@Kenz47Silver,"Yang ngatain yatim tadi parah banget sih,semoga yang ngatain gitu dpt azab dari tuhan",4,2026-05-16T22:49:31Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Yang ngatain yatim tadi parah banget sihsemoga yang ngatain gitu dpt azab dari tuhan,yang ngatain yatim tadi parah banget sihsemoga yang ngatain gitu dpt azab dari tuhan,"['yang', 'ngatain', 'yatim', 'tadi', 'parah', 'banget', 'sihsemoga', 'yang', 'ngatain', 'gitu', 'dpt', 'azab', 'dari', 'tuhan']","['yang', 'ngatain', 'yatim', 'tadi', 'parah', 'banget', 'sihsemoga', 'yang', 'ngatain', 'gitu', 'dpt', 'azab', 'dari', 'tuhan']",Toxic
pSkuFDZHv44,@syahlevianggaputra4967,L moderator 👎👎,0,2026-05-16T22:45:14Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,L moderator,l moderator,"['l', 'moderator']","['l', 'moderator']",Non-Toxic
pSkuFDZHv44,@BinatangMagrib,"Dok... Dok...
Tolol banget lau ...",0,2026-05-16T22:44:16Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Dok Dok Tolol banget lau,dok dok tolol banget lau,"['dok', 'dok', 'tolol', 'banget', 'lau']","['dok', 'dok', 'tolol', 'banget', 'lau']",Toxic
pSkuFDZHv44,@ELY-DZ,Sumpah komenan nya tadi kasian kelra saemangat terus kelra,0,2026-05-16T22:40:18Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Sumpah komenan nya tadi kasian kelra saemangat terus kelra,sumpah komenan nya tadi kasian kelra saemangat terus kelra,"['sumpah', 'komenan', 'nya', 'tadi', 'kasian', 'kelra', 'saemangat', 'terus', 'kelra']","['sumpah', 'komenan', 'nya', 'tadi', 'kasian', 'kelra', 'saemangat', 'terus', 'kelra']",Non-Toxic
pSkuFDZHv44,@Jodiata,"MODERATOR GBLK. Giliran ngatain RRQ di mute, giliran ngatain yang bawa bawa keluarga yang udah gaada dibiarin. AJG LU YA, SEKELAS MPL MODERATOR NYA IDIOT",1,2026-05-16T22:39:35Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,MODERATOR GBLK Giliran ngatain RRQ di mute giliran ngatain yang bawa bawa keluarga yang udah gaada dibiarin AJG LU YA SEKELAS MPL MODERATOR NYA IDIOT,moderator gblk giliran ngatain rrq di mute giliran ngatain yang bawa bawa keluarga yang udah gaada dibiarin ajg lu ya sekelas mpl moderator nya idiot,"['moderator', 'gblk', 'giliran', 'ngatain', 'rrq', 'di', 'mute', 'giliran', 'ngatain', 'yang', 'bawa', 'bawa', 'keluarga', 'yang', 'udah', 'gaada', 'dibiarin', 'ajg', 'lu', 'ya', 'sekelas', 'mpl', 'moderator', 'nya', 'idiot']","['moderator', 'gblk', 'giliran', 'ngatain', 'rrq', 'di', 'mute', 'giliran', 'ngatain', 'yang', 'bawa', 'bawa', 'keluarga', 'yang', 'udah', 'gaada', 'dibiarin', 'ajg', 'lu', 'ya', 'sekelas', 'mpl', 'moderator', 'nya', 'idiot']",Toxic
pSkuFDZHv44,@Clarkryuu,"Aku turut prihatin dengan ayah Kelra, dia sebelumnya bersekolah di tempat lain dan kemudian ayahnya meninggal dunia 😓",0,2026-05-16T22:36:23Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Aku turut prihatin dengan ayah Kelra dia sebelumnya bersekolah di tempat lain dan kemudian ayahnya meninggal dunia,aku turut prihatin dengan ayah kelra dia sebelumnya bersekolah di tempat lain dan kemudian ayahnya meninggal dunia,"['aku', 'turut', 'prihatin', 'dengan', 'ayah', 'kelra', 'dia', 'sebelumnya', 'bersekolah', 'di', 'tempat', 'lain', 'dan', 'kemudian', 'ayahnya', 'meninggal', 'dunia']","['aku', 'turut', 'prihatin', 'dengan', 'ayah', 'kelra', 'dia', 'sebelumnya', 'bersekolah', 'di', 'tempat', 'lain', 'dan', 'kemudian', 'ayahnya', 'meninggal', 'dunia']",Non-Toxic
pSkuFDZHv44,@derlygodwin568,"INI NGAPA SIH MODERATOR??? GILIRAN RRQ DIHINA DI HAPUSIN ,GILIRAN TEAM KEK ONIC  ATAU TEAM LAINNYA DI HINA?? KOK DI BIARIN? ,SITU FANS PPQ? YANG NGATAIN CASTER BERAT SEBELAH? LAH MODERATOR/ADMIN SENDIRI AE BERAT SEBELAH JINK! ,gedek gw dari kmrn liat kolom komentarnya yang di hapus si ppq doang ,Pake otak dong woy moderator!!!",1,2026-05-16T22:35:08Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,INI NGAPA SIH MODERATOR GILIRAN RRQ DIHINA DI HAPUSIN GILIRAN TEAM KEK ONIC ATAU TEAM LAINNYA DI HINA KOK DI BIARIN SITU FANS PPQ YANG NGATAIN CASTER BERAT SEBELAH LAH MODERATORADMIN SENDIRI AE BERAT SEBELAH JINK gedek gw dari kmrn liat kolom komentarnya yang di hapus si ppq doang Pake otak dong woy moderator,ini ngapa sih moderator giliran rrq dihina di hapusin giliran team kek onic atau team lainnya di hina kok di biarin situ fans ppq yang ngatain caster berat sebelah lah moderatoradmin sendiri ae berat sebelah jink gedek gw dari kmrn liat kolom komentarnya yang di hapus si ppq doang pake otak dong woy moderator,"['ini', 'ngapa', 'sih', 'moderator', 'giliran', 'rrq', 'dihina', 'di', 'hapusin', 'giliran', 'team', 'kek', 'onic', 'atau', 'team', 'lainnya', 'di', 'hina', 'kok', 'di', 'biarin', 'situ', 'fans', 'ppq', 'yang', 'ngatain', 'caster', 'berat', 'sebelah', 'lah', 'moderatoradmin', 'sendiri', 'ae', 'berat', 'sebelah', 'jink', 'gedek', 'gw', 'dari', 'kmrn', 'liat', 'kolom', 'komentarnya', 'yang', 'di', 'hapus', 'si', 'ppq', 'doang', 'pake', 'otak', 'dong', 'woy', 'moderator']","['ini', 'ngapa', 'sih', 'moderator', 'giliran', 'rrq', 'dihina', 'di', 'hapusin', 'giliran', 'team', 'kek', 'onic', 'atau', 'team', 'lainnya', 'di', 'hina', 'kok', 'di', 'biarin', 'situ', 'fans', 'ppq', 'yang', 'ngatain', 'caster', 'berat', 'sebelah', 'lah', 'moderatoradmin', 'sendiri', 'ae', 'berat', 'sebelah', 'jink', 'gedek', 'gue', 'dari', 'kmrn', 'liat', 'kolom', 'komentarnya', 'yang', 'di', 'hapus', 'si', 'ppq', 'doang', 'pake', 'otak', 'dong', 'woy', 'moderator']",Non-Toxic
